subject,course,topic_id,beat,issue_type,beat_text
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-carl-sagan-science-as-a-candle-in-the-dark,buildup,truncated,...Occam's.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-carl-sagan-science-as-a-candle-in-the-dark,discovery,truncated,I don't want to believe.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-carl-sagan-science-as-a-candle-in-the-dark,climax,truncated,...critical.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-daniel-kahneman-two-systems-of-thinking,buildup,truncated,...& slow.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-hannah-arendt-the-banality-of-evil-and-the-duty-to-think,buildup,truncated,...stop.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-simone-de-beauvoir-questioning-what-seems-natural,hook,truncated,...natural or.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-simone-de-beauvoir-questioning-what-seems-natural,discovery,truncated,...analysis.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-simone-de-beauvoir-questioning-what-seems-natural,twist,truncated,...social.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-simone-de-beauvoir-questioning-what-seems-natural,climax,truncated,...Who benefits from you.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-nassim-taleb-black-swans-and-the-limits-of-prediction,buildup,truncated,...can't.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-nassim-taleb-black-swans-and-the-limits-of-prediction,twist,truncated,...were.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-nassim-taleb-black-swans-and-the-limits-of-prediction,climax,truncated,Taleb's advice: don't try to predict Black Swans.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-philip-tetlock-superforecasters-and-the-science-of-prediction,climax,truncated,...& say.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-philip-tetlock-superforecasters-and-the-science-of-prediction,punchline,truncated,The best predictors aren't the most confident.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-the-collective-legacy-what-all-great-thinkers-share,punchline,truncated,Great thinkers don't give you answers.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-yuval-noah-harari-stories-that-rule-the-world,climax,truncated,...story.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-michel-foucault-power-shapes-what-counts-as-truth,punchline,truncated,...what power does that.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-noam-chomsky-manufacturing-consent-and-media-criticism,buildup,truncated,...model.
Critical Thinking,critical-thinking--great-thinkers-and-their-methods,t-noam-chomsky-manufacturing-consent-and-media-criticism,discovery,truncated,Chomsky's method: compare coverage.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-filter-bubbles-the-internet-that-agrees-with-you,twist,truncated,...through.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-the-information-overload-paradox,buildup,truncated,...decisions.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-narrative-warfare-stories-as-weapons,hook,truncated,Russia's Internet Research Agency didn't hack votes.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-narrative-warfare-stories-as-weapons,discovery,truncated,It's cheaper than missiles.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-conspiracy-theory-mechanics-how-they-self-reinforce,hook,truncated,...'That's what they want you to think.'
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-conspiracy-theory-mechanics-how-they-self-reinforce,twist,truncated,...powerlessness.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-bot-networks-fake-people-real-influence,hook,truncated,...outrage.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-bot-networks-fake-people-real-influence,twist,truncated,Bots don't need to convince you directly.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-bot-networks-fake-people-real-influence,climax,truncated,...suspicious.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-data-manipulation-how-numbers-lie-honestly,buildup,truncated,...or.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-deepfakes-when-seeing-is-no-longer-believing,twist,truncated,...from both.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-expertise-verification-is-this-person-actually-an-expert,buildup,truncated,...& a track.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-expertise-verification-is-this-person-actually-an-expert,discovery,truncated,Beware: expertise in one field doesn't transfer.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-following-the-money-who-funds-the-message,twist,truncated,It's not always fraud.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-primary-vs-secondary-vs-tertiary-sources,discovery,truncated,...distortion.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-primary-vs-secondary-vs-tertiary-sources,twist,truncated,Most people never reach the primary source.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-sift-method-a-quick-source-evaluation-framework,climax,truncated,...is a red flag if only one source reports it.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-building-a-balanced-media-diet,twist,truncated,...opinion.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-astroturfing-manufacturing-grassroots-movements,twist,truncated,...about.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-astroturfing-manufacturing-grassroots-movements,climax,truncated,...interested.
Critical Thinking,critical-thinking--media-literacy-and-information-warfare,t-thinking-like-a-fact-checker-everyday-habits,twist,truncated,Habit 4: Reverse image search photos.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-is-vs-ought-the-fact-value-gap,buildup,truncated,...generate.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-is-vs-ought-the-fact-value-gap,climax,truncated,Facts inform ethics but don't determine it.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-moral-relativism-vs-moral-universalism-is-anything-always-wrong,buildup,truncated,...context.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-moral-relativism-vs-moral-universalism-is-anything-always-wrong,discovery,truncated,...with.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-moral-relativism-vs-moral-universalism-is-anything-always-wrong,twist,truncated,...also.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-moral-relativism-vs-moral-universalism-is-anything-always-wrong,climax,truncated,...wherever it.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-moral-relativism-vs-moral-universalism-is-anything-always-wrong,punchline,truncated,Cultures differ on what's wrong.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-what-is-ethics-morality-beyond-just-follow-the-rules,buildup,truncated,...they're.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-act-vs-rule-utilitarianism-follow-the-rule-or-break-it,buildup,truncated,...individually.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-act-vs-rule-utilitarianism-follow-the-rule-or-break-it,discovery,truncated,...even if.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-act-vs-rule-utilitarianism-follow-the-rule-or-break-it,twist,truncated,...is.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-consequentialism-s-blind-spot-can-good-intentions-produce-evil,buildup,truncated,...matter.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-peter-singer-and-effective-altruism-ethics-by-the-numbers,twist,truncated,Critics: it reduces ethics to calculation.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-utility-monster-when-maximizing-goes-wrong,buildup,truncated,...monstrous.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-utility-monster-when-maximizing-goes-wrong,punchline,truncated,Maximizing happiness sounds perfect.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-utilitarianism-the-greatest-good-for-the-greatest-number,discovery,truncated,...vs.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-utilitarianism-the-greatest-good-for-the-greatest-number,punchline,truncated,Maximize happiness. Minimize suffering. Simple to say.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-kant-s-categorical-imperative-act-as-if-it-were-universal-law,climax,truncated,Kant's insight survives the edge cases: consistency matters.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-moral-duty-vs-supererogation-what-s-required-vs-what-s-heroic,twist,truncated,...saving.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-doctrine-of-double-effect-intent-vs-side-effect,buildup,truncated,...cause.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-doctrine-of-double-effect-intent-vs-side-effect,discovery,truncated,Thomas Aquinas originated it.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-doctrine-of-double-effect-intent-vs-side-effect,climax,truncated,...thin.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-care-ethics-relationships-as-the-foundation-of-morality,discovery,truncated,...&.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-character-vs-rules-what-kind-of-person-should-i-be,climax,truncated,The defense: no ethical system gives specific answers to every case.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-moral-luck-are-you-responsible-for-what-you-can-t-control,punchline,truncated,You're judged by outcomes you can't fully control. That's not fair.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-drowning-child-problem-how-much-must-you-sacrifice,buildup,truncated,...-.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-drowning-child-problem-how-much-must-you-sacrifice,discovery,truncated,...then.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-prisoner-s-dilemma-when-self-interest-defeats-cooperation,hook,truncated,...light sentences.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-prisoner-s-dilemma-when-self-interest-defeats-cooperation,discovery,truncated,...Start.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-ship-of-theseus-identity-and-moral-responsibility-over-time,climax,truncated,...persistent.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-ship-of-theseus-identity-and-moral-responsibility-over-time,punchline,truncated,You're not the person you were 10 years ago.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-veil-of-ignorance-designing-a-fair-society-blind,discovery,truncated,...benefit.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-veil-of-ignorance-designing-a-fair-society-blind,twist,truncated,Critics: Nozick argued this assumes risk-aversion.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-veil-of-ignorance-designing-a-fair-society-blind,climax,truncated,...&.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-the-veil-of-ignorance-designing-a-fair-society-blind,punchline,truncated,...which.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-ai-ethics-who-s-responsible-when-the-algorithm-decides,buildup,truncated,...diagnosis.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-ai-ethics-who-s-responsible-when-the-algorithm-decides,twist,truncated,AI systems can be biased without anyone intending it.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-ai-ethics-who-s-responsible-when-the-algorithm-decides,climax,truncated,"Ethical AI requires: transparency, accountability, and fairness."
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-medical-ethics-triage-and-impossible-choices,discovery,truncated,...or.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-medical-ethics-triage-and-impossible-choices,climax,truncated,The lesson: ethical frameworks don't eliminate tragic choices.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-whistleblowing-loyalty-vs-morality,punchline,truncated,The cost of speaking truth is high.
Critical Thinking,critical-thinking--moral-reasoning-and-ethical-dilemmas,t-how-to-actually-change-someone-s-mind,discovery,grammatical_error,the'ssue (should be the issue)
Critical Thinking,critical-thinking--the-psychology-of-belief,t-childhood-imprinting-beliefs-formed-before-you-could-think,buildup,truncated,"Children learn by trust, not evidence."
Critical Thinking,critical-thinking--the-psychology-of-belief,t-childhood-imprinting-beliefs-formed-before-you-could-think,discovery,truncated,...they.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-belief-perseverance-clinging-to-debunked-ideas,discovery,truncated,Ross et al.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-sunk-cost-of-beliefs-when-you-ve-invested-too-much-to-quit,discovery,truncated,This is why cult members resist deprogramming.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-sunk-cost-of-beliefs-when-you-ve-invested-too-much-to-quit,twist,truncated,Professional experts are most vulnerable.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-the-continued-influence-effect-retractions-don-t-work,punchline,truncated,...Gaps get.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-the-semmelweis-reflex-rejecting-new-evidence,twist,truncated,It's not just historical.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-the-semmelweis-reflex-rejecting-new-evidence,climax,truncated,...is.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-conspiracy-thinking-the-need-for-grand-explanations,twist,truncated,...distrust.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-conspiracy-thinking-the-need-for-grand-explanations,climax,truncated,...evidence.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-magical-thinking-rituals-luck-and-invisible-forces,climax,truncated,...agency.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-magical-thinking-rituals-luck-and-invisible-forces,punchline,truncated,Words don't change reality.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-conformity-the-power-of-everyone-else-is-doing-it,hook,truncated,Solomon Asch showed people an obviously wrong answer.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-conformity-the-power-of-everyone-else-is-doing-it,twist,truncated,A single dissenter breaks conformity dramatically.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-anchoring-of-first-impressions,twist,truncated,Interviewers decide about candidates in the first 4 minutes.
Critical Thinking,critical-thinking--the-psychology-of-belief,t-depolarization-bridging-divided-minds,punchline,truncated,We agree more than we think. The disagreement is real.
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-vulnerability-scanning-finding-the-weak-spots,buildup,truncated,"Vulnerability scanners test systems against databases of known flaws. Thousands of new vulnerabilities are."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-ddos-attacks-death-by-a-million-requests,discovery,truncated,"Botnets – armies of hacked computers and IoT devices – generate the flood. The Mirai botnet used hacked."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-man-in-the-middle-intercepting-every-message,buildup,truncated,"MitM attacks intercept communication between two parties. The attacker relays messages while secretly reading."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-man-in-the-middle-intercepting-every-message,discovery,truncated,"On unencrypted networks, MitM is trivial. On encrypted ones, attackers try to downgrade connections or."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-man-in-the-middle-intercepting-every-message,twist,truncated,"Lenovo shipped laptops with Superfish adware that installed fake certificates – enabling MitM attacks on its."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-ransomware-your-files-held-hostage,buildup,truncated,"Ransomware encrypts victims' files with strong cryptography. Only the attacker has the decryption key – available for."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-ransomware-your-files-held-hostage,twist,truncated,"WannaCry hit 200,000+ systems in 150 countries in 2017. A security researcher stopped it by registering a $10.69."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-rootkits-hiding-in-plain-sight,twist,truncated,"Sony BMG installed a rootkit on millions of music CDs in 2005. If you played the CD, it secretly modified your."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-spyware-and-keyloggers-watching-every-keystroke,twist,truncated,"In 2015, Kaspersky discovered that luxury hotel business centers had keyloggers installed – guests typed passwords."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-trojans-malware-in-disguise,twist,truncated,"Emotet started as a banking Trojan and evolved into the world's most dangerous malware delivery platform before."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-worms-malware-that-spreads-itself,twist,truncated,"The Morris Worm in 1988 was meant to measure the internet's size. A bug made it replicate uncontrollably, crashing."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-cross-site-scripting-injecting-code-into-websites,discovery,truncated,"The injected script runs with the victim's privileges – it can steal cookies, redirect to fake sites, or modify."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-cross-site-scripting-injecting-code-into-websites,twist,truncated,"The Samy worm used XSS on MySpace in 2005. It added 'Samy is my hero' to a million profiles in 20 hours –."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-phishing-pages-websites-that-steal-your-credentials,climax,truncated,"Phishing pages are the #1 way passwords are stolen. Technical sophistication is unnecessary when humans are."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-command-and-control-the-attacker-s-remote-control,twist,truncated,"Some malware uses domain generation algorithms, creating thousands of random domain names. Only the attacker."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-data-exfiltration-stealing-data-without-being-noticed,twist,truncated,"Some attackers hide data in DNS queries, image files, or even Slack messages. Any outbound channel can carry."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-lateral-movement-spreading-through-the-network,twist,truncated,"A compromised printer or IoT device can be the stepping stone to the CEO's laptop. Every device is a potential."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-living-off-the-land-hacking-with-built-in-tools,discovery,truncated,"PowerShell can download files, execute code in memory, and access any system resource – all without."
Cybersecurity,anatomy-of-cyber-attacks,cybersecurity--anatomy-of-cyber-attacks--t-living-off-the-land-hacking-with-built-in-tools,climax,truncated,"LOtL makes detection extremely hard. The attack leaves no malware to find – only legitimate tools used in."
Cybersecurity,cryptography-secrets-and-ciphers,cybersecurity--cryptography-secrets-and-ciphers--t-post-quantum-cryptography-preparing-for-the-unbreakable,buildup,truncated,"Post-quantum algorithms use math problems that quantum computers also can't solve: lattices, codes, and."
Cybersecurity,cryptography-secrets-and-ciphers,cybersecurity--cryptography-secrets-and-ciphers--t-quantum-computing-the-encryption-killer,twist,truncated,"Nation-states are harvesting encrypted data now, planning to decrypt it when quantum computers arrive. 'Harvest."
Cybersecurity,cryptography-secrets-and-ciphers,cybersecurity--cryptography-secrets-and-ciphers--t-quantum-computing-the-encryption-killer,climax,truncated,"The race is on: build quantum-resistant encryption before quantum computers become powerful enough to break today's."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-the-estonia-cyber-attack-a-nation-under-digital-siege,discovery,truncated,"Estonia, one of the world's most digitized nations, was uniquely vulnerable. Everything was online – and."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-the-estonia-cyber-attack-a-nation-under-digital-siege,twist,truncated,"Russia denied involvement, but botnets traced to Russian servers orchestrated the attack. NATO had no cyber."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-lazarus-group-north-korea-s-cyber-army,discovery,truncated,"They stole $81 million from Bangladesh Bank via SWIFT. A typo in a transfer request was the only thing that stopped."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-pegasus-spyware-hacking-any-phone-on-earth,buildup,truncated,"NSO Group's Pegasus spyware is sold to governments for 'lawful surveillance.' It can hack any iPhone or."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-pegasus-spyware-hacking-any-phone-on-earth,twist,truncated,"Pegasus was found on phones of journalists, activists, and world leaders. Saudi Arabia used it before."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-the-solarwinds-attack-the-biggest-espionage-hack,twist,truncated,"FireEye, a cybersecurity firm, discovered the attack only because its own tools were stolen – the hackers got."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-notpetya-the-most-destructive-cyber-attack-in-history,twist,truncated,"Maersk, the world's largest shipping company, lost 49,000 laptops and all domain controllers. They rebuilt from."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-notpetya-the-most-destructive-cyber-attack-in-history,twist,wrong_emoji,"Maersk, the world's largest shipping company, lost 49,000 laptops and all domain controllers. They rebuilt from."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-cyber-deterrence-can-you-stop-a-cyber-war,twist,truncated,"The U.S. responded to cyber attacks with sanctions, indictments, and even kinetic strikes – but none has stopped."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-disinformation-campaigns-hacking-minds-not-machines,twist,truncated,"Both sides of every debate were targeted. The goal wasn't to pick a winner – it was to make everyone."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-election-interference-hacking-democracy,discovery,truncated,"Russia scanned election systems in all 50 states. Even without changing votes, the perception of vulnerability."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-ai-powered-cyber-warfare-the-coming-escalation,twist,truncated,"If both sides have AI, cyber conflict accelerates beyond human decision-making speed. Humans may lose control of."
Cybersecurity,cyber-warfare-and-digital-espionage,cybersecurity--cyber-warfare-and-digital-espionage--t-cyber-mercenaries-hackers-for-hire,discovery,truncated,"These cyber mercenaries give small nations capabilities that once required intelligence agencies. Offense is."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-computer-crime-classifications-what-makes-a-hack-illegal,buildup,truncated,"Computer crimes range from unauthorized access and data theft to denial of service and malware distribution, each."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-computer-crime-classifications-what-makes-a-hack-illegal,twist,truncated,"Weev (Andrew Auernheimer) went to prison for changing a URL to access public AT&T customer data. The data."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-computer-crime-classifications-what-makes-a-hack-illegal,climax,truncated,"The line between 'unauthorized access' and 'following a public link' remains legally unclear. Security researchers."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hacking-back-laws-can-victims-strike-back,hook,truncated,"When a company gets hacked, can they hack back to retrieve stolen data or disrupt the attacker? The law says no –."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hacking-back-laws-can-victims-strike-back,discovery,truncated,"The CFAA makes hack-back illegal in the US. You can't access another computer without authorization, even if."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-jurisdiction-in-cyberspace-whose-laws-apply-online,discovery,truncated,"Countries claim jurisdiction based on where the attacker is, where the victim is, where the server is, or where."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-jurisdiction-in-cyberspace-whose-laws-apply-online,twist,truncated,"Russia and China rarely extradite cybercriminals. Some state-sponsored hackers operate openly, protected by."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-budapest-convention-the-world-s-cybercrime-treaty,hook,truncated,"Over 60 countries signed a treaty to cooperate on cybercrime. Russia and China refused – and they harbor."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-budapest-convention-the-world-s-cybercrime-treaty,buildup,truncated,"The Budapest Convention (2001) is the only binding international treaty on cybercrime, harmonizing laws and."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-budapest-convention-the-world-s-cybercrime-treaty,twist,truncated,"Russia proposed an alternative UN treaty that critics say would legitimize state censorship and surveillance under."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-budapest-convention-the-world-s-cybercrime-treaty,climax,truncated,"Without universal participation, cybercrime treaties create safe havens. Criminals operate from non-signatory."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-computer-fraud-and-abuse-act-america-s-first-cyber-law,discovery,truncated,"The CFAA makes it illegal to access a computer 'without authorization' or to 'exceed authorized access.' But."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-the-computer-fraud-and-abuse-act-america-s-first-cyber-law,twist,truncated,"Aaron Swartz faced 35 years in prison under the CFAA for downloading academic papers from JSTOR. He was authorized."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-children-s-privacy-coppa-and-beyond,hook,truncated,"A 10-year-old plays a free mobile game. The game collects location, contacts, browsing history, and voice."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-children-s-privacy-coppa-and-beyond,buildup,truncated,"COPPA (1998) requires websites to get verifiable parental consent before collecting data from children under 13 in."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-children-s-privacy-coppa-and-beyond,discovery,truncated,"Companies dodge COPPA by claiming their services aren't 'directed at children' – even when millions of kids use."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-children-s-privacy-coppa-and-beyond,climax,truncated,"Children's privacy laws haven't kept up with TikTok, Roblox, and Fortnite. Kids generate more data than ever with."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-data-breach-notification-laws-the-clock-is-ticking,buildup,truncated,"Breach notification laws require organizations to inform affected individuals and regulators within specific."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-data-breach-notification-laws-the-clock-is-ticking,discovery,truncated,"GDPR requires notification within 72 hours. US laws vary by state – from 30 to 90 days. Some countries have."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-gdpr-europe-s-data-revolution,buildup,truncated,"GDPR grants EU citizens the right to access, correct, delete, and port their personal data. Companies must get."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-gdpr-europe-s-data-revolution,discovery,truncated,"GDPR applies to ANY company processing EU citizens' data, regardless of where the company is located. It's."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-gdpr-europe-s-data-revolution,climax,truncated,"GDPR transformed global privacy. Companies worldwide changed their data practices because it's cheaper to."
Cybersecurity,cybersecurity-law-and-ethics,cybersecurity--cybersecurity-law-and-ethics--t-hipaa-protecting-health-data-in-the-digital-age,hook,truncated,"Your medical records are among the most sensitive data that exists. On the dark web, health records sell for 10x."
